minute_utc,layers,capital,entry,index_low,index_close,index_high,low_gross_bp,low_net_bp,low_pnl_usd,close_gross_bp,close_net_bp,close_pnl_usd,high_gross_bp,high_net_bp,high_pnl_usd
2026-01-19T00:30:00+00:00,1,2000,92270.0997417348,92313.91,92395.95434783,92639.11021739,4.74804496666037,-27.75195503333963,-5.550391006667926,13.63980384192498,-18.86019615807502,-3.7720392316150044,39.99242188835517,7.492421888355167,1.4984843776710335
2026-01-20T22:33:00+00:00,5,10000,88755.31116558053,88082.754775,88217.82410217,89471.8273913,-75.77646697962903,-108.27646697962903,-108.27646697962903,-60.558298579767026,-93.05829857976703,-93.05829857976703,80.72939143695335,48.22939143695335,48.22939143695335
2026-01-21T16:40:00+00:00,1,2000,88495.54446782652,88448.31869565,88463.3026087,88866.28021739,-5.3365141104577685,-37.83651411045777,-7.567302822091554,-3.6433313474038,-36.1433313474038,-7.22866626948076,41.89315425911167,9.393154259111668,1.8786308518223338
2026-01-21T16:56:00+00:00,1,2000,87738.39111390828,87713.215,87820.80913043,88089.09391304,-2.8694524242633968,-35.3694524242634,-7.07389048485268,9.393609282706272,-23.106390717293728,-4.6212781434587455,39.97141897398304,7.471418973983042,1.4942837947966083
2026-01-21T19:51:00+00:00,1,2000,89969.64092347956,89900.48717391,89923.43804348,90316.07804348,-7.686342732918794,-40.186342732918796,-8.037268546583759,-5.135385617338617,-37.63538561733861,-7.527077123467723,38.50600229638346,6.006002296383457,1.2012004592766914
2026-01-25T18:44:00+00:00,1,2000,86955.81421043868,86926.93869565,87020.03826087,87333.30934783,-3.3207112199307165,-35.820711219930715,-7.164142243986143,7.385825894965503,-25.114174105034497,-5.022834821006899,43.41229402760271,10.912294027602712,2.1824588055205427
2026-01-25T19:20:00+00:00,1,2000,86745.74503565305,86690.17108696,86785.24021739,87094.12586957,-6.406533100867806,-38.906533100867804,-7.781306620173561,4.552982018970475,-27.947017981029525,-5.589403596205905,40.161143785641954,7.661143785641954,1.5322287571283908
2026-01-25T19:53:00+00:00,1,2000,86195.01376434696,86248.03869565,86319.49521739,86545.37826087,6.15173998904428,-26.34826001095572,-5.269652002191144,14.441839220926678,-18.058160779073322,-3.6116321558146645,40.64788451463297,8.14788451463297,1.629576902926594
2026-01-26T15:40:00+00:00,1,2000,87873.41731826519,87882.42304348,87893.32195652,88228.9226087,1.0248520530620198,-31.47514794693798,-6.295029589387596,2.265148990703292,-30.234851009296708,-6.046970201859342,40.456522721452615,7.956522721452615,1.591304544290523
2026-01-28T18:00:00+00:00,1,2000,89816.67026347957,89897.71673913,89910.27891304,90177.38130435,9.023544895694346,-23.476455104305654,-4.695291020861131,10.422191034897832,-22.077808965102168,-4.415561793020434,40.16081199762489,7.66081199762489,1.532162399524978
2026-01-28T18:01:00+00:00,1,2000,89550.63779738784,89600.19804348,89601.81608696,89938.11195652,5.53432642258711,-26.96567357741289,-5.393134715482578,5.715011174789453,-26.784988825210547,-5.3569977650421094,43.2687213248939,10.768721324893903,2.1537442649787804
2026-01-29T02:31:00+00:00,1,2000,88196.59138695912,88173.74826087,88192.09217391,88544.71630435,-2.590023687979448,-35.090023687979446,-7.01800473759589,-0.5101345730440521,-33.010134573044056,-6.602026914608812,39.47147071291069,6.971470712910687,1.3942941425821376
2026-01-29T15:00:00+00:00,1,2000,86672.98550347955,86719.76978261,86833.68130435,87025.3176087,5.397792502321863,-27.102207497678137,-5.420441499535627,18.540471397976432,-13.959528602023568,-2.7919057204047135,40.65074061701868,8.150740617018677,1.6301481234037354
2026-01-29T15:12:00+00:00,1,2000,85662.44758434696,85653.33304348,85757.34304348,86008.75304348,-1.0640065891154293,-33.56400658911543,-6.712801317823086,11.077836532700225,-21.422163467299775,-4.284432693459955,40.42675278359997,7.926752783599973,1.5853505567199946
2026-01-29T15:40:00+00:00,1,2000,84789.06471130608,84738.75108696,84738.75108696,85122.91804348,-5.933975627329113,-38.43397562732911,-7.686795125465823,-5.933975627329113,-38.43397562732911,-7.686795125465823,39.374574222588166,6.874574222588166,1.3749148445176331
2026-01-30T01:22:00+00:00,1,2000,83517.9030391326,83621.22826087,83655.56782609,83875.03369565,12.371625481184534,-20.128374518815466,-4.025674903763093,16.483266694675702,-16.016733305324298,-3.2033466610648595,42.76097022575698,10.260970225756978,2.0521940451513956
2026-01-30T01:37:00+00:00,1,2000,83282.34319304087,83256.96913043,83256.96913043,83612.58065217,-3.0467517649024334,-35.54675176490243,-7.109350352980486,-3.0467517649024334,-35.54675176490243,-7.109350352980486,39.65275789175049,7.15275789175049,1.430551578350098
2026-01-30T01:39:00+00:00,4,8000,82724.37185039578,82425.94267065,82924.12826087,83318.35826087,-36.07512188614548,-68.57512188614548,-54.86009750891639,24.14722602372521,-8.35277397627479,-6.682219181019832,71.80307292612875,39.30307292612875,31.442458340903
2026-01-30T01:40:00+00:00,1,2000,82592.43174782651,82653.92195652,82804.51630435,82993.84086957,7.445017345080185,-25.054982654919815,-5.010996530983963,25.678449227772848,-6.821550772227152,-1.3643101544454304,48.601199074642665,16.101199074642665,3.220239814928533
2026-01-30T01:41:00+00:00,3,6000,82307.46706131117,82115.15978261,82142.07326087,82838.25282609,-23.36449967023202,-55.86449967023202,-33.51869980213922,-20.094628877105336,-52.594628877105336,-31.5567773262632,64.48816659410106,31.98816659410106,19.192899956460636
2026-01-30T01:42:00+00:00,4,8000,81566.66514109609,81519.9295587,81519.9295587,82474.13021739,-5.729740490830748,-38.22974049083075,-30.583792392664602,-5.729740490830748,-38.22974049083075,-30.583792392664602,111.25440456884573,78.75440456884573,63.003523655076584
2026-01-30T01:43:00+00:00,1,2000,81193.84984046519,81300.09191739,81938.58391304,81938.58391304,13.08499069000435,-19.41500930999565,-3.88300186199913,91.72296596824836,59.22296596824836,11.844593193649672,91.72296596824836,59.22296596824836,11.844593193649672
2026-01-30T01:45:00+00:00,1,2000,81679.68219130608,81701.38021739,81951.33956522,82221.34347826,2.656477780251798,-29.843522219748202,-5.96870444394964,33.258867643197746,0.7588676431977461,0.15177352863954924,66.31530295199362,33.815302951993615,6.763060590398723
2026-01-30T02:16:00+00:00,1,2000,81766.18457478564,81801.32347826,81901.10934783,82081.13478261,4.297486015409913,-28.202513984590087,-5.6405027969180175,16.501292526491795,-15.998707473508205,-3.199741494701641,38.518393570914355,6.0183935709143555,1.203678714182871
2026-01-31T14:26:00+00:00,3,6000,81505.70299089407,81461.15891304,81680.50195652,82028.57891304,-5.465148599362868,-37.96514859936287,-22.779089159617723,21.446225136596553,-11.053774863403447,-6.632264918042069,64.152065801375,31.652065801375002,18.991239480825
2026-01-31T14:27:00+00:00,1,2000,81353.77994869392,81465.77782609,81539.00543478,81755.92543478,13.766769960377179,-18.73323003962282,-3.7466460079245643,22.76790165163689,-9.73209834836311,-1.946419669672622,49.431690370096426,16.931690370096426,3.3863380740192848
2026-01-31T14:36:00+00:00,1,2000,81204.4003017348,81235.49869565,81276.6323913,81547.07478261,3.829643935506777,-28.670356064493223,-5.734071212898645,8.895095499357186,-23.604904500642814,-4.720980900128563,42.19900394583309,9.699003945833091,1.9398007891666185
2026-01-31T14:38:00+00:00,1,2000,80842.12284,80890.41043478,81193.87543478,81215.23565217,5.973073576455157,-26.526926423544843,-5.305385284708969,43.51105369612584,11.011053696125842,2.2022107392251686,46.15326751234106,13.65326751234106,2.7306535024682117
2026-01-31T16:16:00+00:00,1,2000,80693.73378,80844.28913043,80868.41804348,81016.45934783,18.65762598623588,-13.842374013764118,-2.7684748027528236,21.647810219842523,-10.852189780157477,-2.1704379560314955,39.993882140818556,7.493882140818556,1.4987764281637113
2026-01-31T16:17:00+00:00,1,2000,80544.94437130608,80597.38978261,81107.51,81124.35391304,6.51132255578446,-25.98867744421554,-5.197735488843108,69.8449335442497,37.3449335442497,7.468986708849939,71.9361775287708,39.4361775287708,7.88723550575416
2026-01-31T16:47:00+00:00,2,4000,80457.67059463625,80299.02521739,80357.61717391,80852.64326087,-19.717868547990403,-52.217868547990406,-20.887147419196165,-12.435535355024285,-44.935535355024285,-17.974214142009714,49.09074092185772,16.590740921857723,6.636296368743089
2026-01-31T17:08:00+00:00,3,6000,79688.7050666562,79521.65782609,79521.65782609,80179.56869565,-20.962473969989848,-53.462473969989844,-32.077484381993905,-20.962473969989848,-53.462473969989844,-32.077484381993905,61.59764154571423,29.097641545714232,17.45858492742854
2026-01-31T17:10:00+00:00,2,4000,79136.53082908852,79177.34543478,79366.50673913,79538.72347826,5.157492407599218,-27.342507592400782,-10.937003036960313,29.060650957541956,-3.439349042458044,-1.3757396169832177,50.822628305515764,18.322628305515764,7.329051322206305
2026-01-31T17:11:00+00:00,2,4000,78969.59444010095,78930.50717391,78930.50717391,79512.29152174,-4.949660241778675,-37.44966024177867,-14.979864096711468,-4.949660241778675,-37.44966024177867,-14.979864096711468,68.72228298585136,36.222282985851365,14.488913194340546
2026-01-31T17:12:00+00:00,3,6000,78456.71237871714,78396.85061304,78805.07369565,79188.20695652,-7.629910030919618,-40.12991003091962,-24.07794601855177,44.40172247484497,11.901722474844973,7.141033484906984,93.23543590150419,60.73543590150419,36.44126154090251
2026-01-31T17:14:00+00:00,1,2000,78943.30080521436,78923.62543478,78923.62543478,79416.58326087,-2.4923420016231823,-34.992342001623186,-6.9984684003246365,-2.4923420016231823,-34.992342001623186,-6.9984684003246365,59.952199974944165,27.452199974944165,5.490439994988833
2026-01-31T17:20:00+00:00,1,2000,78777.67401652044,78761.46391304,78963.525,79094.31065217,-2.0577027289525596,-34.55770272895256,-6.911540545790513,23.59183433628509,-8.908165663714911,-1.7816331327429824,40.19370203582673,7.693702035826732,1.5387404071653463
2026-01-31T17:33:00+00:00,1,2000,78642.36633390829,78577.95434783,78577.95434783,78960.34434783,-8.19049439646724,-40.690494396467244,-8.138098879293448,-8.19049439646724,-40.690494396467244,-8.138098879293448,40.433423960262175,7.933423960262175,1.586684792052435
2026-01-31T18:37:00+00:00,2,4000,77827.66524136507,77822.66021739,77857.91369565,78216.99586957,-0.643090597610696,-33.143090597610694,-13.257236239044278,3.8865940782262243,-28.613405921773776,-11.44536236870951,50.02470869420294,17.524708694202943,7.009883477681177
2026-01-31T18:38:00+00:00,1,2000,77546.4820408674,77537.26282609,77750.60282609,77918.16369565,-1.188863057971501,-33.6888630579715,-6.7377726115943,26.322378507774857,-6.177621492225143,-1.2355242984450285,47.93017619893148,15.430176198931477,3.086035239786295
2026-01-31T18:40:00+00:00,1,2000,77235.78092347956,77212.6576087,77234.22608696,77595.58456522,-2.9938604236379174,-35.49386042363792,-7.0987720847275835,-0.20131039020654384,-32.701310390206544,-6.540262078041309,46.58509792202503,14.085097922025028,2.817019584405006
2026-01-31T18:43:00+00:00,5,10000,76771.6474757132,76058.0157587,76058.0157587,77386.35586957,-92.95511304989957,-125.45511304989957,-125.45511304989958,-92.95511304989957,-125.45511304989957,-125.45511304989958,80.06971506652638,47.569715066526385,47.569715066526385
2026-01-31T18:44:00+00:00,1,2000,75753.7836956652,75997.31539674,77351.0361587,77351.0361587,32.147793706669425,-0.35220629333057474,-0.07044125866611495,210.84787915698345,178.34787915698345,35.66957583139669,210.84787915698345,178.34787915698345,35.66957583139669
2026-01-31T19:01:00+00:00,1,2000,77880.65303217348,77829.38956522,77915.13173913,78194.77913043,-6.582310876656061,-39.08231087665606,-7.816462175331212,4.427120936218998,-28.072879063781002,-5.6145758127562,40.33429176906856,7.834291769068557,1.5668583538137115
2026-02-01T15:16:00+00:00,1,2000,77354.87762347955,77406.57804348,77406.57804348,77677.32804348,6.683537171643383,-25.816462828356617,-5.163292565671323,6.683537171643383,-25.816462828356617,-5.163292565671323,41.6845620996198,9.184562099619797,1.8369124199239593
2026-02-01T15:25:00+00:00,1,2000,77122.93109217347,77121.39826087,77143.78478261,77431.65586957,-0.19875169184557784,-32.69875169184558,-6.5397503383691165,2.7039546009488546,-29.796045399051145,-5.959209079810229,40.03021838310916,7.530218383109158,1.5060436766218315
2026-02-01T21:45:00+00:00,1,2000,76546.51146521435,76525.9076087,76617.75478261,76854.03195652,-2.6916780555985564,-35.19167805559856,-7.038335611119712,9.30719323871898,-23.19280676128102,-4.638561352256204,40.17433132082138,7.674331320821381,1.534866264164276
2026-02-01T23:05:00+00:00,2,4000,76687.18874116187,76679.06347826,76679.06347826,77080.03108696,-1.059533285187042,-33.559533285187044,-13.423813314074817,-1.059533285187042,-33.559533285187044,-13.423813314074817,51.22659367838844,18.72659367838844,7.490637471355376
2026-02-01T23:06:00+00:00,2,4000,76295.59109648329,76221.88434783,76251.92,76665.37543478,-9.660682562913081,-42.16068256291308,-16.864273025165232,-5.723934483718995,-38.22393448371899,-15.289573793487596,48.467327270469426,15.967327270469426,6.386930908187771
2026-02-01T23:27:00+00:00,1,2000,76570.03655217348,76780.45173913,76787.85521739,76939.40391304,27.480094881913164,-5.019905118086836,-1.0039810236173672,28.44698462016515,-4.05301537983485,-0.81060307596697,48.23915169674065,15.739151696740649,3.14783033934813
2026-02-01T23:28:00+00:00,1,2000,76480.70379652044,76636.17804348,76681.48717391,76811.34304348,20.328558609137293,-12.171441390862707,-2.4342882781725415,26.252815079181868,-6.247184920818132,-1.2494369841636264,43.23172127694175,10.731721276941748,2.1463442553883496
2026-02-01T23:37:00+00:00,1,2000,77137.61148261216,77342.83586957,77464.06978261,77464.06978261,26.604970391661542,-5.895029608338458,-1.1790059216676916,42.32154635374297,9.821546353742967,1.9643092707485936,42.32154635374297,9.821546353742967,1.9643092707485936
2026-02-02T03:18:00+00:00,1,2000,75497.31272347955,75517.33173913,75517.33173913,75867.33326087,2.6516196309867013,-29.8483803690133,-5.96967607380266,2.6516196309867013,-29.8483803690133,-5.96967607380266,49.01108715560598,16.511087155605978,3.302217431121196
2026-02-02T03:21:00+00:00,1,2000,75284.5448217348,75239.74326087,75328.36130435,75578.39065217,-5.950963902469075,-38.45096390246908,-7.690192780493815,5.8201165616322825,-26.679883438367717,-5.3359766876735435,39.03136176634847,6.531361766348468,1.3062723532696934
2026-02-02T03:34:00+00:00,1,2000,74821.06271738783,74847.01630435,74886.65630435,75127.67934783,3.4687541207767403,-29.03124587922326,-5.806249175844652,8.766727520288509,-23.73327247971149,-4.746654495942298,40.97998869653896,8.47998869653896,1.6959977393077919
2026-02-02T03:50:00+00:00,1,2000,75573.50607390828,75582.39391304,75594.68456522,75882.7273913,1.1760522428350129,-31.323947757164987,-6.264789551432997,2.8023698266688157,-29.697630173331184,-5.939526034666237,40.91662984238242,8.41662984238242,1.6833259684764843
2026-02-02T04:11:00+00:00,1,2000,75525.91156434697,75526.09173913,75526.09173913,75818.68956522,0.02385602229759698,-32.47614397770241,-6.4952287955404815,0.02385602229759698,-32.47614397770241,-6.4952287955404815,38.765238950289046,6.265238950289046,1.2530477900578092
2026-02-02T05:26:00+00:00,1,2000,75037.72909304088,75078.53086957,75078.53086957,75379.8326087,5.437501510543452,-27.062498489456548,-5.41249969789131,5.437501510543452,-27.062498489456548,-5.41249969789131,45.590867393514586,13.090867393514586,2.618173478702917
2026-02-02T05:53:00+00:00,1,2000,75266.19590347956,75292.49434783,75313.25978261,75577.50891304,3.494057861535005,-29.005942138464995,-5.801188427692999,6.2529902787678004,-26.2470097212322,-5.24940194424644,41.36159743740375,8.861597437403752,1.7723194874807504
2026-02-02T06:09:00+00:00,1,2000,75212.75054347956,75475.045,75564.54543478,75607.60891304,34.87366897569011,2.3736689756901086,0.4747337951380217,46.77330489290643,14.273304892906431,2.854660978581286,52.498860460126195,19.998860460126195,3.9997720920252386
2026-02-02T06:25:00+00:00,1,2000,75434.19079043868,75462.67934783,75482.40021739,75745.91934783,3.7766107242354074,-28.723389275764593,-5.7446778551529185,6.39092518208928,-26.10907481791072,-5.221814963582144,41.3245710101573,8.8245710101573,1.76491420203146
2026-02-02T06:47:00+00:00,1,2000,76307.29608261216,76335.61782609,76335.61782609,76600.61804348,3.711538074575582,-28.788461925424418,-5.757692385084884,3.711538074575582,-28.788461925424418,-5.757692385084884,38.43956946794292,5.939569467942917,1.1879138935885833
2026-02-02T14:56:00+00:00,1,2000,78026.69954347955,77940.34521739,77998.24782609,78343.88369565,-11.067279097385363,-43.56727909738537,-8.713455819477074,-3.6464079034514985,-36.1464079034515,-7.229281580690299,40.650720077388684,8.150720077388684,1.6301440154777367
2026-02-03T14:36:00+00:00,1,2000,77941.32718695913,77943.0776087,77999.81043478,78235.55347826,0.22458197775687694,-32.27541802224312,-6.455083604448625,7.503496531511278,-24.996503468488722,-4.999300693697744,37.74971532048754,5.249715320487539,1.0499430640975076
2026-02-03T14:50:00+00:00,1,2000,77748.82853478564,77764.56152174,77778.41434783,78059.18956522,2.023565788817905,-30.476434211182095,-6.095286842236419,3.8053066010013126,-28.694693398998687,-5.7389386797997375,39.91841887309056,7.418418873090559,1.4836837746181117
2026-02-03T16:34:00+00:00,1,2000,76456.40507738784,76773.49,76773.49,76838.67956522,41.47264343532964,8.972643435329637,1.7945286870659274,41.47264343532964,8.972643435329637,1.7945286870659274,49.999014136907775,17.499014136907775,3.499802827381555
2026-02-03T18:07:00+00:00,1,2000,74932.2697982652,74957.34413043,74957.34413043,75232.3126087,3.3462661991046083,-29.15373380089539,-5.830746760179078,3.3462661991046083,-29.15373380089539,-5.830746760179078,40.04186864251969,7.541868642519688,1.5083737285039376
2026-02-03T18:21:00+00:00,1,2000,74314.04242173479,74364.77,74400.99195652,74707.82608696,6.826109388227142,-25.67389061177286,-5.134778122354572,11.700283277791268,-20.799716722208732,-4.159943344441746,52.9891326581966,20.489132658196603,4.0978265316393205
2026-02-03T18:25:00+00:00,1,2000,74096.08449390827,74097.99673913,74147.12782609,74390.45,0.25807641993447206,-32.24192358006553,-6.448384716013106,6.888802901039437,-25.611197098960563,-5.122239419792113,39.727538655018876,7.227538655018876,1.4455077310037752
2026-02-03T18:29:00+00:00,1,2000,73899.2720791326,74084.96086957,74095.2723913,74228.85065217,25.12728274759679,-7.372717252403209,-1.4745434504806418,26.522630961440807,-5.977369038559193,-1.1954738077118385,44.598351751623525,12.098351751623525,2.4196703503247052
2026-02-03T18:30:00+00:00,1,2000,73798.8913017348,74037.50369565,74165.33869565,74194.92108696,32.33278843439713,-0.16721156560286943,-0.033442313120573885,49.65486438230471,17.15486438230471,3.4309728764609417,53.663378709309924,21.163378709309924,4.232675741861985
2026-02-03T18:32:00+00:00,1,2000,73812.87319304088,73940.82608696,73941.93086957,74111.7023913,17.334766739738328,-15.165233260261672,-3.0330466520523345,17.4844401723262,-15.015559827673801,-3.0031119655347602,40.48469939350596,7.984699393505963,1.5969398787011926
2026-02-03T18:48:00+00:00,1,2000,73310.40288521435,73309.74195652,73329.19717391,73602.29391304,-0.09015483046659334,-32.590154830466595,-6.5180309660933196,2.563659174683597,-29.936340825316403,-5.987268165063281,39.81577188747476,7.31577188747476,1.463154377494952
2026-02-03T19:22:00+00:00,1,2000,74834.48143565304,74757.22891304,74762.59347826,75144.9373913,-10.32311858530921,-42.82311858530921,-8.564623717061842,-9.606261179863074,-42.106261179863075,-8.421252235972615,41.48568276161724,8.985682761617241,1.7971365523234484
2026-02-04T02:41:00+00:00,1,2000,75711.05237478564,75739.07978261,75777.55347826,76016.14195652,3.701891196232765,-28.798108803767235,-5.759621760753447,8.783539706351817,-23.716460293648183,-4.7432920587296366,40.29657126202846,7.796571262028458,1.5593142524056915
2026-02-04T17:10:00+00:00,1,2000,72845.16695478563,72865.23521739,72865.5523913,73161.5223913,2.754920256662352,-29.745079743337648,-5.94901594866753,2.798461087614168,-29.701538912385832,-5.940307782477166,43.428472984450295,10.928472984450295,2.185694596890059
2026-02-04T17:16:00+00:00,1,2000,73477.72785390828,73444.03891304,73462.98173913,73770.89956522,-4.584918702883467,-37.08491870288347,-7.416983740576694,-2.0068822497609773,-34.50688224976098,-6.901376449952196,39.89939807265364,7.399398072653639,1.4798796145307278
2026-02-04T21:44:00+00:00,1,2000,72627.24843390827,72584.80956522,72636.57804348,72895.93391304,-5.843381045461671,-38.34338104546167,-7.668676209092334,1.2845880537826204,-31.21541194621738,-6.243082389243476,36.995134047552725,4.495134047552725,0.899026809510545
2026-02-05T01:21:00+00:00,1,2000,72109.00148609171,72134.07065217,72134.07065217,72416.27826087,3.4765654164714554,-29.023434583528545,-5.804686916705709,3.4765654164714554,-29.023434583528545,-5.804686916705709,42.61281787927062,10.112817879270622,2.0225635758541243
2026-02-05T01:40:00+00:00,3,6000,72419.70057285654,72355.46021739,72382.84586957,72867.96304348,-8.870563528761144,-41.370563528761146,-24.822338117256688,-5.089043864447973,-37.58904386444797,-22.553426318668784,61.89786302312817,29.397863023128167,17.6387178138769
2026-02-05T02:48:00+00:00,1,2000,71959.03961217348,71948.67956522,71948.67956522,72244.49565217,-1.4397144555189367,-33.93971445551894,-6.787942891103787,-1.4397144555189367,-33.93971445551894,-6.787942891103787,39.66923982518189,7.16923982518189,1.433847965036378
2026-02-05T02:59:00+00:00,1,2000,71354.65187217348,71341.08152174,71471.66543478,71664.0823913,-1.901817201461764,-34.40181720146177,-6.880363440292354,16.398869525164894,-16.101130474835106,-3.220226094967021,43.365150134970776,10.865150134970776,2.173030026994155
2026-02-05T04:06:00+00:00,1,2000,70823.36858347956,70871.30673913,70890.48521739,71126.29,6.768691832828022,-25.731308167171978,-5.146261633434396,9.476622653343814,-23.023377346656186,-4.604675469331237,42.7713934791707,10.271393479170698,2.0542786958341397
2026-02-05T05:22:00+00:00,1,2000,70177.85470434696,70280.06221304,70295.72908696,70483.54652174,14.564068554621112,-17.935931445378888,-3.5871862890757775,16.796521225910244,-15.703478774089756,-3.1406957548179513,43.559584242194305,11.059584242194305,2.211916848438861
2026-02-05T06:47:00+00:00,1,2000,70634.39122434695,70657.13391304,70679.03086957,70908.25956522,3.219775565250771,-29.28022443474923,-5.856044886949846,6.319817365063596,-26.180182634936404,-5.236036526987281,38.77266245605249,6.272662456052487,1.2545324912104974
2026-02-05T10:52:00+00:00,1,2000,70789.85036869391,70837.82695652,70887.54652174,71073.64521739,6.777325785578547,-25.722674214421453,-5.1445348428842905,13.800870115880937,-18.699129884119063,-3.7398259768238122,40.08976530081698,7.589765300816978,1.5179530601633957
2026-02-05T11:22:00+00:00,2,4000,70329.34286524447,70226.77521739,70335.35021739,70696.44086957,-14.583905333938052,-47.08390533393805,-18.83356213357522,0.8541743603451835,-31.645825639654817,-12.658330255861927,52.19699052626092,19.69699052626092,7.878796210504367
2026-02-05T12:31:00+00:00,1,2000,69452.44127217347,69462.68891304,69548.50065217,69718.06173913,1.475490375688615,-31.024509624311385,-6.204901924862277,13.830958024942941,-18.66904197505706,-3.733808395011412,38.24494317134386,5.744943171343863,1.1489886342687725
2026-02-05T14:48:00+00:00,1,2000,70286.33859130608,70308.73978261,70308.73978261,70595.9023913,3.187133055000402,-29.312866944999598,-5.86257338899992,3.187133055000402,-29.312866944999598,-5.86257338899992,44.04323887091888,11.543238870918877,2.3086477741837754
2026-02-05T14:57:00+00:00,1,2000,69373.52061390827,69392.30413043,69428.43282609,69657.69521739,2.7075916510366227,-29.792408348963377,-5.9584816697926755,7.915442620727298,-24.584557379272702,-4.9169114758545405,40.96297852076436,8.46297852076436,1.692595704152872
2026-02-05T15:05:00+00:00,1,2000,68709.99537390827,68651.93195652,68651.93195652,68995.50978261,-8.450505209948167,-40.95050520994817,-8.190101041989633,-8.450505209948167,-40.95050520994817,-8.190101041989633,41.55354794422639,9.053547944226388,1.8107095888452776
2026-02-05T15:10:00+00:00,1,2000,68373.27029217349,68334.02673913,68354.61913043,68792.75608696,-5.739604508573359,-38.23960450857336,-7.647920901714671,-2.727844033756366,-35.22784403375637,-7.045568806751273,61.35230814526827,28.852308145268267,5.770461629053654
2026-02-05T15:18:00+00:00,1,2000,68325.6324782652,68273.28456522,68280.09891304,68657.6526087,-7.661533621637906,-40.16153362163791,-8.032306724327581,-6.664199594446085,-39.16419959444609,-7.832839918889217,48.593788069275504,16.093788069275504,3.218757613855101
2026-02-05T15:20:00+00:00,1,2000,68029.44459652044,67984.74217391,68005.62369565,68297.40326087,-6.571040359886204,-39.071040359886204,-7.814208071977241,-3.501557452322279,-36.00155745232228,-7.200311490464457,39.388630311305576,6.888630311305576,1.3777260622611154
2026-02-05T15:21:00+00:00,1,2000,67733.6012008674,67650.64130435,67693.3126087,68008.37978261,-12.247967780625313,-44.747967780625316,-8.949593556125063,-5.948095399198605,-38.44809539919861,-7.689619079839722,40.56754356345671,8.06754356345671,1.6135087126913419
2026-02-05T15:22:00+00:00,1,2000,67422.5393582652,67495.03195652,67495.03195652,67791.43173913,10.751982785697223,-21.748017214302777,-4.3496034428605554,10.751982785697223,-21.748017214302777,-4.3496034428605554,54.71351040408079,22.213510404080793,4.442702080816159
2026-02-05T15:23:00+00:00,2,4000,67157.48896253442,67072.37835652,67176.6124,67539.04478261,-12.673285932698342,-45.17328593269834,-18.069314373079337,2.8475509970671276,-29.652449002932872,-11.860979601173149,56.815081381085264,24.315081381085264,9.726032552434106
