start_utc,end_utc,minutes,max_layers,max_capital_proxy_usd,worst_spot_low,min_index_low_edge_proxy_bp,max_index_close_edge_proxy_bp
2026-02-01 23:37:00,2026-02-01 23:37:00,1,1,2000,77051.93,26.604970391661542,42.32154635374297
2026-02-02 03:18:00,2026-02-02 03:18:00,1,1,2000,75412.0,2.6516196309867013,2.6516196309867013
2026-02-02 03:21:00,2026-02-02 03:21:00,1,1,2000,75188.88,-5.950963902469075,5.8201165616322825
2026-02-02 03:34:00,2026-02-02 03:34:00,1,1,2000,74804.94,3.4687541207767403,8.766727520288509
2026-02-02 03:50:00,2026-02-02 03:50:00,1,1,2000,75554.77,1.1760522428350129,2.8023698266688157
2026-02-02 04:11:00,2026-02-02 04:11:00,1,1,2000,75500.0,0.02385602229759698,0.02385602229759698
2026-02-02 05:26:00,2026-02-02 05:26:00,1,1,2000,74986.59,5.437501510543452,5.437501510543452
2026-02-02 05:53:00,2026-02-02 05:53:00,1,1,2000,75240.44,3.494057861535005,6.2529902787678004
2026-02-02 06:09:00,2026-02-02 06:09:00,1,1,2000,75160.53,34.87366897569011,46.77330489290643
2026-02-02 06:25:00,2026-02-02 06:25:00,1,1,2000,75428.57,3.7766107242354074,6.39092518208928
2026-02-02 06:47:00,2026-02-02 06:47:00,1,1,2000,76300.62,3.711538074575582,3.711538074575582
2026-02-02 14:56:00,2026-02-02 14:56:00,1,1,2000,77906.01,-11.067279097385363,-3.6464079034514985
2026-02-03 14:36:00,2026-02-03 14:36:00,1,1,2000,77920.17,0.22458197775687694,7.503496531511278
2026-02-03 14:50:00,2026-02-03 14:50:00,1,1,2000,77747.23,2.023565788817905,3.8053066010013126
2026-02-03 16:34:00,2026-02-03 16:34:00,1,1,2000,76400.0,41.47264343532964,41.47264343532964
2026-02-03 18:07:00,2026-02-03 18:07:00,1,1,2000,74876.0,3.3462661991046083,3.3462661991046083
2026-02-03 18:21:00,2026-02-03 18:21:00,1,1,2000,74312.44,6.826109388227142,11.700283277791268
2026-02-03 18:25:00,2026-02-03 18:25:00,1,1,2000,74053.53,0.25807641993447206,6.888802901039437
2026-02-03 18:29:00,2026-02-03 18:30:00,2,1,2000,73798.79,25.12728274759679,49.65486438230471
2026-02-03 18:32:00,2026-02-03 18:32:00,1,1,2000,73730.0,17.334766739738328,17.4844401723262
2026-02-03 18:48:00,2026-02-03 18:48:00,1,1,2000,73275.59,-0.09015483046659334,2.563659174683597
2026-02-03 19:22:00,2026-02-03 19:22:00,1,1,2000,74730.89,-10.32311858530921,-9.606261179863074
2026-02-04 02:41:00,2026-02-04 02:41:00,1,1,2000,75707.41,3.701891196232765,8.783539706351817
2026-02-04 17:10:00,2026-02-04 17:10:00,1,1,2000,72824.56,2.754920256662352,2.798461087614168
2026-02-04 17:16:00,2026-02-04 17:16:00,1,1,2000,73413.75,-4.584918702883467,-2.0068822497609773
2026-02-04 21:44:00,2026-02-04 21:44:00,1,1,2000,72552.91,-5.843381045461671,1.2845880537826204
2026-02-05 01:21:00,2026-02-05 01:21:00,1,1,2000,72100.0,3.4765654164714554,3.4765654164714554
2026-02-05 01:40:00,2026-02-05 01:40:00,1,3,6000,72262.87,-8.870563528763364,-5.089043864450193
2026-02-05 02:48:00,2026-02-05 02:48:00,1,1,2000,71906.6,-1.4397144555189367,-1.4397144555189367
2026-02-05 02:59:00,2026-02-05 02:59:00,1,1,2000,71305.55,-1.901817201461764,16.398869525164894
2026-02-05 04:06:00,2026-02-05 04:06:00,1,1,2000,70754.17,6.768691832828022,9.476622653343814
2026-02-05 05:22:00,2026-02-05 05:22:00,1,1,2000,70166.3,14.564068554621112,16.796521225910244
2026-02-05 06:47:00,2026-02-05 06:47:00,1,1,2000,70601.33,3.219775565250771,6.319817365063596
2026-02-05 10:52:00,2026-02-05 10:52:00,1,1,2000,70765.86,6.777325785578547,13.800870115880937
2026-02-05 11:22:00,2026-02-05 11:22:00,1,2,4000,70152.0,-14.583905333938052,0.8541743603451835
2026-02-05 12:31:00,2026-02-05 12:31:00,1,1,2000,69434.16,1.475490375688615,13.830958024942941
2026-02-05 14:48:00,2026-02-05 14:48:00,1,1,2000,70264.7,3.187133055000402,3.187133055000402
2026-02-05 14:57:00,2026-02-05 14:57:00,1,1,2000,69370.17,2.7075916510366227,7.915442620727298
2026-02-05 15:05:00,2026-02-05 15:05:00,1,1,2000,68643.0,-8.450505209948167,-8.450505209948167
2026-02-05 15:10:00,2026-02-05 15:10:00,1,1,2000,68335.73,-5.739604508573359,-2.727844033756366
2026-02-05 15:18:00,2026-02-05 15:18:00,1,1,2000,68242.0,-7.661533621637906,-6.664199594446085
2026-02-05 15:20:00,2026-02-05 15:23:00,4,2,4000,67000.0,-12.673285932698342,10.751982785697223
2026-02-05 15:26:00,2026-02-05 15:26:00,1,1,2000,67322.5,8.582115198927376,8.582115198927376
2026-02-05 15:28:00,2026-02-05 15:29:00,2,1,2000,66818.0,-6.7467950875554905,4.37328787673108
2026-02-05 15:32:00,2026-02-05 15:32:00,1,2,4000,66720.15,-16.73366976283619,-6.7663036088350115
2026-02-05 15:45:00,2026-02-05 15:45:00,1,1,2000,67188.4,-2.398379126733463,-2.398379126733463
2026-02-05 15:53:00,2026-02-05 15:53:00,1,1,2000,67850.36,-6.274185475440008,-5.881644904414118
2026-02-05 15:56:00,2026-02-05 15:56:00,1,1,2000,67385.73,0.8539883605429566,8.521348028383002
2026-02-05 16:03:00,2026-02-05 16:03:00,1,1,2000,67316.47,-4.390263252300741,-3.6904617926147854
2026-02-05 16:32:00,2026-02-05 16:32:00,1,1,2000,67902.36,-3.721436491322949,-3.614102335485203
2026-02-05 16:56:00,2026-02-05 16:56:00,1,1,2000,68300.0,-2.110758664776169,5.086522110997471
2026-02-05 17:20:00,2026-02-05 17:20:00,1,2,4000,66462.0,-6.891990810206083,7.176414435667855
2026-02-05 17:31:00,2026-02-05 17:31:00,1,4,8000,66533.97,-18.414465114520162,-18.414465114520162
2026-02-05 17:48:00,2026-02-05 17:48:00,1,1,2000,66792.61,-4.535530919976827,-4.535530919976827
2026-02-05 18:16:00,2026-02-05 18:16:00,1,1,2000,66101.0,-13.271984870498743,-11.635033176728982
2026-02-05 18:25:00,2026-02-05 18:25:00,1,1,2000,65744.99,-1.211515838046573,-0.8542884547169116
2026-02-05 18:32:00,2026-02-05 18:32:00,1,1,2000,65519.9,4.874136542274421,4.874136542274421
2026-02-05 19:25:00,2026-02-05 19:25:00,1,1,2000,65671.98,-1.368976789245524,1.6904647145921103
2026-02-05 19:32:00,2026-02-05 19:32:00,1,1,2000,65700.33,-5.823634073275352,-5.823634073275352
2026-02-05 20:15:00,2026-02-05 20:17:00,3,3,6000,64048.0,-17.459105503759844,58.80454895655474
2026-02-05 20:19:00,2026-02-05 20:19:00,1,1,2000,64201.53,7.103982296499112,10.714602923556082
2026-02-05 20:21:00,2026-02-05 20:22:00,2,3,6000,63555.0,-10.772040241059377,6.967541136877475
2026-02-05 20:25:00,2026-02-05 20:25:00,1,4,8000,63373.0,-33.74925613178314,-16.29888577627692
2026-02-05 20:29:00,2026-02-05 20:29:00,1,1,2000,63840.79,-2.865718986644339,0.6892376816614032
2026-02-05 20:31:00,2026-02-05 20:31:00,1,1,2000,63542.8,6.399351034915846,6.399351034915846
2026-02-05 20:36:00,2026-02-05 20:36:00,1,3,6000,63147.9,-26.184279687661018,26.34778071647359
2026-02-05 20:38:00,2026-02-05 20:38:00,1,2,4000,63386.99,3.4577521808398792,35.86105568895937
2026-02-05 20:41:00,2026-02-05 20:42:00,2,1,2000,63560.0,-6.263712206618921,13.509131738560498
2026-02-05 20:46:00,2026-02-05 20:46:00,1,1,2000,63486.78,-0.1439302654782093,6.068572971347219
2026-02-05 20:52:00,2026-02-05 20:52:00,1,2,4000,62759.62,-7.1776020942582175,-7.1776020942582175
2026-02-05 21:01:00,2026-02-05 21:01:00,1,3,6000,63736.59,-27.196348185397625,-12.497230541501647
2026-02-05 21:06:00,2026-02-05 21:06:00,1,1,2000,64128.13,-6.580120313252058,-6.580120313252058
2026-02-05 21:11:00,2026-02-05 21:11:00,1,1,2000,63491.07,4.0441569883631345,11.497377059774827
2026-02-05 21:17:00,2026-02-05 21:17:00,1,1,2000,63202.46,-7.134112424483918,-6.821898055376918
2026-02-05 21:19:00,2026-02-05 21:19:00,1,1,2000,62925.57,4.3313160392211,7.294946655846957
2026-02-05 21:32:00,2026-02-05 21:32:00,1,1,2000,63828.28,0.1336949743913074,12.26831124282457
2026-02-05 21:34:00,2026-02-05 21:34:00,1,1,2000,63479.9,-2.0916029287687543,1.2892530062202923
2026-02-05 21:43:00,2026-02-05 21:43:00,1,1,2000,63761.85,-8.708523503192511,-8.708523503192511
2026-02-05 21:52:00,2026-02-05 21:52:00,1,1,2000,63177.52,-1.6637506521310907,-1.0535499379082935
2026-02-05 21:56:00,2026-02-05 21:56:00,1,1,2000,63030.97,-3.268459388485745,-1.8663562747645024
2026-02-05 22:08:00,2026-02-05 22:08:00,1,1,2000,62711.36,-9.820183242896796,76.93607062285946
2026-02-05 22:17:00,2026-02-05 22:17:00,1,2,4000,62780.0,-11.45186052894931,-8.192426772659633
2026-02-05 22:31:00,2026-02-05 22:31:00,1,1,2000,63806.28,-7.778174842768548,-7.778174842768548
2026-02-05 22:33:00,2026-02-05 22:33:00,1,1,2000,63695.72,0.02117516731292568,13.595534945469723
2026-02-05 22:55:00,2026-02-05 22:55:00,1,2,4000,64040.89,-5.437143179430892,0.38242168961089007
2026-02-05 23:05:00,2026-02-05 23:05:00,1,1,2000,64475.0,3.0052923659495967,7.874388212143479
2026-02-05 23:35:00,2026-02-05 23:35:00,1,2,4000,63571.42,-9.156536753979205,-2.6880709229182287
2026-02-05 23:52:00,2026-02-05 23:52:00,1,1,2000,62859.9,-1.7949108303083605,12.010577859340454
2026-02-05 23:58:00,2026-02-05 23:58:00,1,1,2000,62717.48,1.4196128980992206,11.984396713733414
2026-02-06 00:01:00,2026-02-06 00:05:00,5,3,6000,61788.0,-19.191879922475508,84.25462585348819
2026-02-06 00:08:00,2026-02-06 00:10:00,3,3,6000,61050.0,-31.97117338337052,50.8462484566774
2026-02-06 00:13:00,2026-02-06 00:15:00,3,4,8000,60060.0,-24.663327095039158,49.33763841007188
2026-02-06 00:18:00,2026-02-06 00:19:00,2,3,6000,60000.0,-26.130705853533165,19.81865639121283
2026-02-06 00:28:00,2026-02-06 00:28:00,1,1,2000,61353.89,-6.3368947464714775,4.174064901418806
2026-02-06 00:40:00,2026-02-06 00:40:00,1,2,4000,62782.13,-14.107315594753533,-8.295078301758796
2026-02-06 00:46:00,2026-02-06 00:47:00,2,1,2000,62755.89,-12.009537648979274,-5.246512799129688
2026-02-06 00:55:00,2026-02-06 00:55:00,1,1,2000,63500.0,-8.589935977921792,-8.589935977921792
2026-02-06 01:12:00,2026-02-06 01:12:00,1,1,2000,64402.11,-7.052502921494064,-6.527450679074676
2026-02-06 01:16:00,2026-02-06 01:16:00,1,1,2000,64018.32,-17.69994338519765,1.83036966024952
2026-02-06 01:18:00,2026-02-06 01:18:00,1,1,2000,64192.08,-0.5276050910985042,-0.05407804191448484
2026-02-06 01:37:00,2026-02-06 01:37:00,1,1,2000,64300.7,-1.7570704135816406,-1.7570704135816406
2026-02-06 02:03:00,2026-02-06 02:03:00,1,1,2000,65417.85,-3.54113242393983,-3.54113242393983
2026-02-06 02:12:00,2026-02-06 02:12:00,1,1,2000,64800.0,0.5925179603782915,0.5925179603782915
2026-02-06 02:19:00,2026-02-06 02:19:00,1,1,2000,64761.96,-9.22722028808498,-7.519361906731525
2026-02-06 02:23:00,2026-02-06 02:23:00,1,1,2000,64300.7,2.848856486590279,3.714844378026605
2026-02-06 05:55:00,2026-02-06 05:55:00,1,2,4000,66363.77,-13.947979259268939,-13.947979259268939
2026-02-06 06:44:00,2026-02-06 06:44:00,1,1,2000,64954.54,-0.5480050006101411,15.163930335282405
2026-02-06 07:49:00,2026-02-06 07:49:00,1,1,2000,64760.0,5.0867755296857275,5.0867755296857275
2026-02-06 09:36:00,2026-02-06 09:36:00,1,1,2000,65773.93,2.743293918621159,3.6185141175781865
2026-02-06 13:05:00,2026-02-06 13:05:00,1,1,2000,66569.9,5.038885684671701,6.3015379058706245
2026-02-06 14:32:00,2026-02-06 14:32:00,1,1,2000,67207.25,3.6401460030233146,42.091633356429185
2026-02-06 14:39:00,2026-02-06 14:39:00,1,1,2000,68033.06,4.373394154912891,4.373394154912891
2026-02-06 14:49:00,2026-02-06 14:49:00,1,1,2000,68166.16,3.2870004092422356,6.298944095806114
2026-02-06 14:55:00,2026-02-06 14:55:00,1,1,2000,68020.79,1.778633579470057,3.4936425308007557
2026-02-06 15:26:00,2026-02-06 15:26:00,1,1,2000,68111.07,-4.39835314698267,1.0092916554227394
2026-02-06 15:48:00,2026-02-06 15:48:00,1,1,2000,68833.64,-0.7256692746893112,4.7705472691550455
2026-02-06 15:50:00,2026-02-06 15:50:00,1,1,2000,68706.89,5.942716773859047,5.942716773859047
2026-02-06 16:57:00,2026-02-06 16:57:00,1,1,2000,69658.37,6.067126994229177,10.571607114586712
2026-02-06 17:00:00,2026-02-06 17:00:00,1,1,2000,69659.02,5.1799466991053755,5.1799466991053755
2026-02-06 17:35:00,2026-02-06 17:35:00,1,1,2000,70821.47,0.4738073057874992,0.4738073057874992
2026-02-06 17:49:00,2026-02-06 17:49:00,1,1,2000,70753.35,4.740735964616771,19.496709436568338
2026-02-06 17:53:00,2026-02-06 17:53:00,1,1,2000,70542.09,1.564441530772509,2.779016562171055
2026-02-06 18:06:00,2026-02-06 18:06:00,1,1,2000,70086.18,5.073677832772017,6.809289144216191
2026-02-06 20:38:00,2026-02-06 20:38:00,1,1,2000,70438.25,2.9003507303748677,2.9003507303748677
2026-02-06 22:13:00,2026-02-06 22:13:00,1,1,2000,70320.0,1.566468449809566,9.40099482717116
2026-02-06 23:18:00,2026-02-06 23:18:00,1,1,2000,70662.29,2.836679847693091,3.3802754010237024
2026-02-07 00:00:00,2026-02-07 00:00:00,1,1,2000,70261.0,1.8322906684842266,13.15346985855781
2026-02-07 05:25:00,2026-02-07 05:25:00,1,1,2000,70777.77,2.2036476028808316,14.414131820621456
2026-02-07 05:28:00,2026-02-07 05:28:00,1,1,2000,70394.07,0.10472501647651455,2.6314605613908526
2026-02-07 05:54:00,2026-02-07 05:54:00,1,1,2000,69800.0,22.948075469619855,22.948075469619855
2026-02-07 06:08:00,2026-02-07 06:08:00,1,2,4000,69852.03,27.087199056750055,27.119585194876894
2026-02-07 06:11:00,2026-02-07 06:11:00,1,1,2000,69902.39,16.573749124526582,23.641285533919643
2026-02-07 06:43:00,2026-02-07 06:43:00,1,1,2000,69933.98,13.819643316466124,13.819643316466124
2026-02-07 06:57:00,2026-02-07 06:57:00,1,1,2000,68905.42,2.1406410024793487,2.702816058930413
2026-02-07 07:12:00,2026-02-07 07:12:00,1,1,2000,68134.16,2.886463003433093,4.944900219812087
2026-02-07 07:15:00,2026-02-07 07:15:00,1,1,2000,67704.22,-0.3224666960766065,0.7834838074360917
2026-02-07 07:17:00,2026-02-07 07:17:00,1,1,2000,67350.0,-1.7392218492695566,-1.7392218492695566
2026-02-07 07:46:00,2026-02-07 07:47:00,2,5,10000,67300.0,25.08890883381243,53.24193979471037
2026-02-07 08:02:00,2026-02-07 08:02:00,1,1,2000,67747.65,5.220587963505885,10.826281133473614
2026-02-07 16:08:00,2026-02-07 16:09:00,2,2,4000,69201.3,-2.868640914061027,33.069182867047076
2026-02-07 16:17:00,2026-02-07 16:17:00,1,1,2000,69346.35,3.594412937479863,5.989558098280501
2026-02-08 10:21:00,2026-02-08 10:21:00,1,1,2000,70017.22,6.6909189876374064,10.38207269693281
2026-02-08 23:10:00,2026-02-08 23:10:00,1,2,4000,71454.72,-7.862250180900032,-0.625825672363467
2026-02-08 23:23:00,2026-02-08 23:24:00,2,2,4000,70342.88,-15.112035322917272,-1.539149307766552
2026-02-08 23:30:00,2026-02-08 23:30:00,1,2,4000,70128.0,-2.2802864562909697,9.409529884853995
2026-02-09 08:31:00,2026-02-09 08:31:00,1,1,2000,69667.02,-1.2510717121672066,-0.46186953304383493
2026-02-09 14:47:00,2026-02-09 14:47:00,1,1,2000,68959.31,2.564352661553748,8.453338753604545
2026-02-09 18:21:00,2026-02-09 18:21:00,1,1,2000,70177.23,1.0701350355168948,8.933806709381376
2026-02-10 14:37:00,2026-02-10 14:38:00,2,1,2000,68427.16,-1.3370812800939103,2.3954468934439532
2026-02-10 14:40:00,2026-02-10 14:41:00,2,2,4000,67800.0,-7.190356233061079,18.190151980834735
2026-02-11 04:23:00,2026-02-11 04:23:00,1,1,2000,67685.42,-5.562561983956105,-0.5697780007318798
2026-02-11 14:32:00,2026-02-11 14:32:00,1,1,2000,67900.05,-3.051045424927734,13.456342877944394
2026-02-11 14:34:00,2026-02-11 14:34:00,1,1,2000,67620.92,4.2140649881194925,9.788101215562062
2026-02-11 14:36:00,2026-02-11 14:36:00,1,1,2000,67281.91,1.5800354650186144,1.5800354650186144
2026-02-11 14:38:00,2026-02-11 14:38:00,1,1,2000,67188.94,2.5048125293136714,13.153276063637698
2026-02-11 15:12:00,2026-02-11 15:12:00,1,1,2000,65807.29,4.219378411747243,5.858453541027764
2026-02-11 15:26:00,2026-02-11 15:26:00,1,1,2000,65954.4,4.740034638763824,4.999709364836846
2026-02-11 23:20:00,2026-02-11 23:20:00,1,1,2000,67000.11,7.782884110298927,8.412375939483852
2026-02-12 15:04:00,2026-02-12 15:04:00,1,1,2000,67264.99,-3.357297685770977,-3.296120714245676
2026-02-12 16:05:00,2026-02-12 16:05:00,1,1,2000,66923.74,3.846383735401915,3.846383735401915
2026-02-12 16:07:00,2026-02-12 16:07:00,1,1,2000,66617.64,5.0181587508024705,14.092305591513199
2026-02-12 16:53:00,2026-02-12 16:53:00,1,1,2000,65588.0,-14.100564876146082,-13.762036019773216
